Jugador,Nacionalidad,Posicion,Edad,Dia_partido,Goles,Tiros Totales,xG,npxG,xAG,xAG,Acciones_que_crean_tiros,Pases_intentados,Pases_intentados,Pases_intentados,Pases_progresivos,Pases_progresivos,Regates_exitosos,Regates_exitosos,Pases_medios_completados,Pases_largos_completados,xAG,xAG,xA,Pases_en_ultimo_tercio,Pases_balon_vivo,Pases_balon_muerto,Pases_al_hueco,Pases_centros,Pases_completados,Pases_completados,Pases_completados,Pases_fuera_de_juego,Valla_no_vencida,Errores_defnsivos_ocasion_tiro,Toques_en_zona_ofensiva,Toques_en_area_rival,%_de_regates_exitosos,Veces_que_fue_barrido_regate,Acarreos_ultimo_tercio,Malos_controles,Perdida_balon,Pases_recibidos,Pases_progresivos_recibidos,Faltas_cometidas,Centros,Duelos_aereos_ganados,%_de_duelos_aereos_ganados,contract_date
Umut Tohumcu,de GER,CM,20-041,"Saturday September 21, 2024",0,0,0.0,0.0,0.0,0.0,0,22,22,22,3,3,1,1,10,1,0.0,0.0,0.0,1,20,2,0,0,19,19,19,0,0,0,2,0,100.0,0,0,0,1,15,0,2,0,0,,30.06.2028
Andreas HancheOlsen,no NOR,CB,28-049,"Friday March 7, 2025",0,1,0.0,0.0,0.0,0.0,0,6,6,6,1,1,0,0,1,1,0.0,0.0,0.0,0,5,1,0,0,4,4,4,0,2,0,2,0,,0,0,0,0,5,0,0,0,0,0.0,30.06.2028
Vincenzo Grifo,it ITA,LM,31-245,"Sunday December 8, 2024",0,2,0.1,0.1,0.2,0.2,3,25,25,25,4,4,2,2,5,2,0.2,0.2,0.2,0,22,3,0,2,19,19,19,0,0,0,11,2,66.7,1,0,0,0,21,2,0,2,0,,-
Kilian Fischer,de GER,RB,23-324,"Saturday August 31, 2024",0,0,0.0,0.0,0.0,0.0,2,48,48,48,4,4,0,0,12,2,0.0,0.0,0.0,4,38,10,0,3,34,34,34,0,3,0,19,0,,0,2,2,1,25,3,0,3,2,100.0,30.06.2027
Fabian Rieder,ch SUI,DM,22-344,"Saturday January 25, 2025",0,1,0.1,0.1,0.0,0.0,2,10,10,10,1,1,0,0,2,1,0.0,0.0,0.0,1,9,1,0,1,7,7,7,0,0,0,4,1,,0,0,2,0,10,1,0,1,0,,30.06.2027
Sebastiaan Bornauw,be BEL,CB,25-162,"Saturday August 31, 2024",1,2,0.1,0.1,0.0,0.0,0,26,26,26,1,1,0,0,12,3,0.0,0.0,0.0,0,25,1,0,0,18,18,18,0,2,0,6,2,,0,0,1,0,21,0,2,0,3,60.0,30.06.2029
Jordy Makengo,fr FRA,LB,23-127,"Sunday December 8, 2024",0,0,0.0,0.0,0.0,0.0,1,14,14,14,1,1,0,0,2,1,0.0,0.0,0.0,1,11,3,0,2,11,11,11,0,0,0,9,0,0.0,1,1,2,0,12,5,0,2,0,,-
Andreas HancheOlsen,no NOR,CB,28-120,"Saturday May 17, 2025",0,2,0.2,0.2,0.0,0.0,0,39,39,39,1,1,0,0,17,3,0.0,0.0,0.0,1,36,3,0,0,34,34,34,0,4,0,3,3,,0,0,1,1,31,0,3,0,4,80.0,30.06.2028
Andreas HancheOlsen,no NOR,CB,28-113,"Saturday May 10, 2025",0,1,0.0,0.0,0.0,0.0,1,53,53,53,2,2,0,0,24,1,0.0,0.0,0.0,1,49,4,0,0,46,46,46,0,6,0,2,2,,0,0,1,0,39,0,0,0,7,77.8,30.06.2028
Noahkai Banks,us USA,CB,18-055,"Saturday January 25, 2025",0,1,0.1,0.1,0.0,0.0,0,53,53,53,2,2,0,0,25,9,0.0,0.0,0.0,1,51,2,0,0,52,52,52,0,11,0,4,2,,0,1,1,0,46,0,0,0,3,60.0,30.06.2029
Sebastiaan Bornauw,be BEL,CB,25-212,"Sunday October 20, 2024",0,1,0.2,0.2,0.0,0.0,0,42,42,42,3,3,0,0,23,4,0.0,0.0,0.0,1,41,1,0,0,39,39,39,0,1,0,1,1,,0,0,0,0,31,0,2,0,3,100.0,30.06.2029
Keven Schlotterbeck,de GER,CB,27-300,"Saturday February 22, 2025",0,0,0.0,0.0,0.1,0.1,3,25,25,25,3,3,0,0,15,1,0.1,0.1,0.1,2,25,0,0,1,23,23,23,0,1,0,2,0,,0,0,0,0,18,0,1,1,1,100.0,30.06.2027
Kilian Fischer,de GER,CB,24-189,"Saturday April 19, 2025",0,0,0.0,0.0,0.0,0.0,1,47,47,47,4,4,0,0,24,2,0.0,0.0,0.0,2,38,9,0,1,39,39,39,0,11,0,8,0,0.0,1,2,1,1,32,4,2,1,4,50.0,30.06.2027
Sebastiaan Bornauw,be BEL,RB,25-323,"Saturday February 8, 2025",0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,100.0,30.06.2029
Keven Schlotterbeck,de GER,CB,27-272,"Saturday January 25, 2025",1,2,0.2,0.2,0.0,0.0,0,15,15,15,4,4,0,0,6,1,0.0,0.0,0.0,2,15,0,0,0,12,12,12,0,0,0,2,2,,0,0,0,0,11,0,0,0,4,100.0,30.06.2027
Keven Schlotterbeck,de GER,CB,27-223,"Saturday December 7, 2024",0,0,0.0,0.0,0.0,0.0,1,32,32,32,4,4,1,1,13,1,0.0,0.0,0.0,4,32,0,0,0,24,24,24,0,10,0,0,0,100.0,0,0,0,0,24,0,1,0,1,33.3,30.06.2027
Fabian Rieder,ch SUI,"LM,FW",22-219,"Sunday September 22, 2024",0,0,0.0,0.0,0.0,0.0,0,11,11,11,1,1,0,0,1,0,0.0,0.0,0.0,0,9,2,0,0,10,10,10,0,0,0,12,0,0.0,1,1,0,0,9,1,0,0,0,,30.06.2027
Fabian Rieder,ch SUI,RW,23-056,"Sunday April 13, 2025",0,0,0.0,0.0,0.0,0.0,1,11,11,11,1,1,0,0,1,1,0.0,0.0,0.0,1,11,0,0,2,6,6,6,0,2,0,5,1,,0,0,0,1,7,1,1,2,0,0.0,30.06.2027
Vincenzo Grifo,it ITA,AM,31-250,"Friday December 13, 2024",0,3,0.2,0.2,0.1,0.1,4,53,53,53,5,5,1,1,16,4,0.1,0.1,0.3,1,48,5,1,6,42,42,42,0,0,0,25,1,100.0,0,1,2,0,45,9,0,6,0,0.0,-
Jordy Makengo,fr FRA,LB,23-077,"Saturday October 19, 2024",0,0,0.0,0.0,0.0,0.0,1,7,7,7,0,0,0,0,1,0,0.0,0.0,0.0,0,6,1,0,0,7,7,7,0,0,0,4,0,0.0,0,0,1,0,8,1,0,0,0,0.0,-
Vincenzo Grifo,it ITA,LM,32-027,"Sunday May 4, 2025",0,2,0.1,0.1,0.0,0.0,2,36,36,36,2,2,0,0,7,0,0.0,0.0,0.0,4,32,4,0,4,25,25,25,0,1,0,15,1,0.0,1,0,0,1,22,2,1,4,0,,-
Jordy Makengo,fr FRA,LB,23-132,"Friday December 13, 2024",0,0,0.0,0.0,0.0,0.0,0,2,2,2,0,0,0,0,1,0,0.0,0.0,0.0,0,2,0,0,0,2,2,2,0,1,0,1,0,,0,0,0,0,1,0,0,0,0,0.0,-
Vincenzo Grifo,it ITA,"LW,LM",31-230,"Saturday November 23, 2024",0,2,0.3,0.3,0.2,0.2,3,48,48,48,1,1,1,1,19,4,0.2,0.2,0.1,1,44,4,0,0,36,36,36,0,0,0,19,2,100.0,0,0,2,0,40,4,0,0,1,50.0,-
Kilian Fischer,de GER,CB,24-203,"Saturday May 3, 2025",0,0,0.0,0.0,0.0,0.0,4,55,55,55,5,5,0,0,21,4,0.0,0.0,0.0,3,42,13,0,1,49,49,49,0,3,0,12,1,,0,1,1,0,39,5,3,1,0,0.0,30.06.2027
Julian Weigl,de GER,DM,29-041,"Saturday October 19, 2024",0,1,0.0,0.0,0.0,0.0,1,61,61,61,3,3,1,1,21,4,0.0,0.0,0.3,2,57,4,0,1,54,54,54,0,3,0,15,2,100.0,0,2,0,0,48,1,2,1,2,33.3,30.06.2028
Jordy Makengo,fr FRA,LB,23-049,"Saturday September 21, 2024",0,0,0.0,0.0,0.1,0.1,1,8,8,8,0,0,0,0,5,2,0.1,0.1,0.2,0,4,4,0,1,8,8,8,0,1,0,4,0,,0,0,0,0,3,1,0,1,0,,-
Fabian Rieder,ch SUI,RW,22-197,"Saturday August 31, 2024",1,3,0.2,0.2,0.2,0.2,9,28,28,28,3,3,1,1,8,2,0.2,0.2,0.5,1,23,5,0,6,19,19,19,0,0,0,21,4,100.0,0,1,1,0,19,5,0,6,0,,30.06.2027
Julian Weigl,de GER,DM,28-358,"Saturday August 31, 2024",0,1,0.0,0.0,0.0,0.0,3,68,68,68,4,4,0,0,24,6,0.0,0.0,0.0,6,67,1,0,1,60,60,60,0,0,0,13,0,,0,0,1,1,56,0,0,1,0,0.0,30.06.2028
Jordy Makengo,fr FRA,LB,23-274,"Sunday May 4, 2025",0,0,0.0,0.0,0.0,0.0,0,30,30,30,0,0,0,0,11,0,0.0,0.0,0.0,0,28,2,0,0,21,21,21,0,5,0,8,1,,0,1,0,0,21,2,1,0,2,100.0,-
Keven Schlotterbeck,de GER,CB,27-230,"Saturday December 14, 2024",0,0,0.0,0.0,0.0,0.0,0,46,46,46,2,2,0,0,20,5,0.0,0.0,0.0,2,45,0,0,0,39,39,39,1,6,0,1,0,,0,0,1,0,39,0,1,0,3,100.0,30.06.2027
Andreas HancheOlsen,no NOR,CB,27-312,"Sunday November 24, 2024",0,0,0.0,0.0,0.0,0.0,0,3,3,3,1,1,0,0,1,0,0.0,0.0,0.0,0,3,0,0,0,3,3,3,0,0,0,0,0,,0,0,0,0,3,0,0,0,0,,30.06.2028
Junior Dina Ebimbe,fr FRA,LW,23-313,"Sunday September 29, 2024",0,3,0.1,0.1,0.6,0.6,2,24,24,24,1,1,1,1,5,0,0.6,0.6,0.5,0,24,0,0,4,11,11,11,0,3,0,24,10,33.3,2,1,2,2,25,8,2,4,2,100.0,30.06.2027
Sebastiaan Bornauw,be BEL,RB,25-337,"Saturday February 22, 2025",0,1,0.3,0.3,0.5,0.5,1,22,22,22,4,4,0,0,10,0,0.5,0.5,0.0,2,21,1,0,1,16,16,16,0,0,0,4,1,,0,0,0,0,20,0,2,1,1,33.3,30.06.2029
Julian Weigl,de GER,"CM,DM",29-167,"Saturday February 22, 2025",0,0,0.0,0.0,0.0,0.0,3,52,52,52,6,6,1,1,17,5,0.0,0.0,0.0,6,50,2,0,0,46,46,46,0,2,0,6,0,100.0,0,0,0,0,45,1,0,0,0,0.0,30.06.2028
Vincenzo Grifo,it ITA,LM,32-012,"Saturday April 19, 2025",0,0,0.0,0.0,0.4,0.4,4,38,38,38,3,3,0,0,13,4,0.4,0.4,0.3,2,32,6,0,3,28,28,28,0,0,0,13,3,,0,2,0,1,29,5,0,3,1,100.0,-
Julian Weigl,de GER,DM,29-180,"Friday March 7, 2025",0,0,0.0,0.0,0.0,0.0,0,84,84,84,9,9,1,1,40,8,0.0,0.0,0.1,10,84,0,0,0,79,79,79,0,2,0,4,0,100.0,0,0,1,0,73,1,0,0,2,100.0,30.06.2028
Andreas HancheOlsen,no NOR,CB,28-092,"Saturday April 19, 2025",0,1,0.1,0.1,0.0,0.0,0,6,6,6,0,0,0,0,1,0,0.0,0.0,0.0,0,6,0,0,0,5,5,5,0,0,0,2,1,,0,0,0,0,3,0,0,0,1,100.0,30.06.2028
Luca Netz,de GER,LB,21-108,"Saturday August 31, 2024",0,0,0.0,0.0,0.2,0.2,3,67,67,67,3,3,0,0,21,1,0.2,0.2,0.1,0,54,13,0,0,54,54,54,0,3,0,10,2,0.0,0,0,1,0,47,3,0,0,0,0.0,30.06.2026
Luca Netz,de GER,LM,21-283,"Saturday February 22, 2025",0,0,0.0,0.0,0.1,0.1,1,10,10,10,0,0,0,0,1,0,0.1,0.1,0.0,1,9,1,0,0,8,8,8,0,0,0,4,0,,0,0,0,0,7,1,0,0,0,0.0,30.06.2026
Julian Weigl,de GER,DM,29-090,"Saturday December 7, 2024",0,2,0.1,0.1,0.0,0.0,0,26,26,26,0,0,0,0,11,2,0.0,0.0,0.0,0,23,2,0,0,20,20,20,1,2,0,3,0,,0,0,1,0,21,1,1,0,1,33.3,30.06.2028
Julian Weigl,de GER,"DM,CM",29-174,"Saturday March 1, 2025",0,0,0.0,0.0,0.6,0.6,2,59,59,59,3,3,0,0,23,5,0.6,0.6,0.2,5,58,1,1,0,55,55,55,0,4,0,2,0,,0,1,0,0,48,1,0,0,2,100.0,30.06.2028
Kilian Fischer,de GER,"RB,WB",24-008,"Sunday October 20, 2024",0,0,0.0,0.0,0.1,0.1,2,11,11,11,2,2,0,0,1,3,0.1,0.1,0.1,2,10,1,0,0,9,9,9,0,1,0,5,2,,0,0,0,0,6,0,0,0,1,100.0,30.06.2027
Kilian Fischer,de GER,RB,24-126,"Saturday February 15, 2025",0,0,0.0,0.0,0.0,0.0,0,30,30,30,4,4,0,0,12,5,0.0,0.0,0.0,2,19,11,0,0,26,26,26,0,3,0,8,1,0.0,1,0,0,0,18,3,2,0,0,0.0,30.06.2027
Umut Tohumcu,de GER,CM,20-258,"Saturday April 26, 2025",0,0,0.0,0.0,0.2,0.2,2,7,7,7,0,0,0,0,1,1,0.2,0.2,0.2,0,3,4,0,2,6,6,6,0,0,0,5,0,,0,1,0,1,4,0,1,2,0,,30.06.2028
Vincenzo Grifo,it ITA,LW,31-202,"Saturday October 26, 2024",0,2,0.1,0.1,0.6,0.6,5,47,47,47,6,6,0,0,14,2,0.6,0.6,0.7,4,43,4,0,2,36,36,36,0,1,0,21,0,0.0,2,1,1,0,42,4,0,2,0,,-
Kilian Fischer,de GER,RB,24-062,"Friday December 13, 2024",0,0,0.0,0.0,0.0,0.0,0,42,42,42,1,1,0,0,11,2,0.0,0.0,0.0,2,34,7,0,1,28,28,28,1,4,0,12,0,0.0,1,2,1,0,22,3,0,1,2,66.7,30.06.2027
Noahkai Banks,us USA,CB,18-062,"Saturday February 1, 2025",0,0,0.0,0.0,0.0,0.0,0,58,58,58,2,2,0,0,32,3,0.0,0.0,0.0,3,54,4,0,2,53,53,53,0,3,0,6,0,0.0,1,1,0,1,47,3,2,2,1,25.0,30.06.2029
Fabian Rieder,ch SUI,FW,22-281,"Saturday November 23, 2024",0,1,0.1,0.1,0.6,0.6,2,4,4,4,3,3,0,0,3,0,0.6,0.6,0.3,1,3,1,1,0,4,4,4,0,0,0,3,1,,0,1,0,0,3,1,0,0,0,,30.06.2027
Keven Schlotterbeck,de GER,CB,27-188,"Saturday November 2, 2024",0,0,0.0,0.0,0.4,0.4,3,33,33,33,4,4,1,1,14,3,0.4,0.4,0.1,4,32,1,1,0,24,24,24,0,4,0,1,0,100.0,0,0,1,0,22,0,0,0,2,66.7,30.06.2027
Kilian Fischer,de GER,RB,24-119,"Saturday February 8, 2025",0,1,0.1,0.1,0.0,0.0,1,47,47,47,3,3,1,1,16,3,0.0,0.0,0.1,2,36,11,0,2,35,35,35,0,2,0,15,1,50.0,1,0,2,0,32,3,0,2,0,,30.06.2027
Vincenzo Grifo,it ITA,LW,31-195,"Saturday October 19, 2024",1,1,0.1,0.1,0.1,0.1,3,65,65,65,5,5,1,1,21,4,0.1,0.1,0.1,6,61,4,0,3,51,51,51,0,2,0,14,0,50.0,1,1,0,2,55,3,0,3,0,,-
Andreas HancheOlsen,no NOR,CB,28-107,"Sunday May 4, 2025",0,1,0.1,0.1,0.0,0.0,0,75,75,75,4,4,0,0,37,5,0.0,0.0,0.0,3,70,5,0,0,68,68,68,0,7,0,2,2,,0,1,0,0,54,0,1,0,4,66.7,30.06.2028
Vincenzo Grifo,it ITA,LW,31-237,"Saturday November 30, 2024",0,1,0.0,0.0,0.3,0.3,2,49,49,49,2,2,0,0,14,2,0.3,0.3,0.2,2,40,8,0,4,38,38,38,1,0,0,17,2,0.0,1,0,3,3,44,3,0,4,0,0.0,-
Keven Schlotterbeck,de GER,CB,27-159,"Friday October 4, 2024",1,2,0.1,0.1,0.0,0.0,0,16,16,16,2,2,0,0,5,3,0.0,0.0,0.0,3,16,0,0,0,13,13,13,0,3,0,2,2,,0,0,0,0,12,0,0,0,1,100.0,30.06.2027
Kilian Fischer,de GER,RB,24-091,"Saturday January 11, 2025",0,0,0.0,0.0,0.0,0.0,0,38,38,38,1,1,0,0,17,0,0.0,0.0,0.0,1,23,15,0,0,27,27,27,0,6,0,6,0,,0,1,1,0,15,2,0,0,3,60.0,30.06.2027
Julian Weigl,de GER,DM,29-146,"Saturday February 1, 2025",0,0,0.0,0.0,0.1,0.1,2,55,55,55,3,3,1,1,17,5,0.1,0.1,0.0,3,53,2,0,0,45,45,45,0,3,0,5,0,100.0,0,0,0,0,37,0,0,0,2,66.7,30.06.2028
Luca Netz,de GER,"LW,LB",21-241,"Saturday January 11, 2025",0,0,0.0,0.0,0.0,0.0,0,9,9,9,0,0,0,0,0,0,0.0,0.0,0.0,0,8,1,0,0,5,5,5,0,1,0,2,0,0.0,1,0,0,1,8,1,0,0,0,,30.06.2026
Julian Weigl,de GER,DM,29-125,"Saturday January 11, 2025",0,0,0.0,0.0,0.0,0.0,1,40,40,40,1,1,0,0,21,5,0.0,0.0,0.0,1,39,1,0,0,36,36,36,0,4,0,3,0,,0,0,0,0,33,0,1,0,0,0.0,30.06.2028
Kilian Fischer,de GER,RB,24-098,"Saturday January 18, 2025",0,0,0.0,0.0,0.0,0.0,1,33,33,33,0,0,0,0,14,4,0.0,0.0,0.0,1,23,10,0,0,28,28,28,0,5,0,3,0,,0,0,2,0,16,0,3,0,2,50.0,30.06.2027
Andreas HancheOlsen,no NOR,CB,28-078,"Saturday April 5, 2025",0,0,0.0,0.0,0.0,0.0,0,42,42,42,2,2,0,0,14,4,0.0,0.0,0.0,4,39,3,0,0,32,32,32,0,8,0,2,1,,0,0,1,0,24,0,0,0,5,71.4,30.06.2028
Fabian Rieder,ch SUI,AM,22-211,"Saturday September 14, 2024",0,0,0.0,0.0,0.7,0.7,4,30,30,30,5,5,1,1,8,1,0.7,0.7,0.6,2,28,2,0,2,21,21,21,0,0,0,14,0,50.0,1,3,3,0,24,4,1,2,0,0.0,30.06.2027
Keven Schlotterbeck,de GER,CB,27-196,"Sunday November 10, 2024",0,2,0.1,0.1,0.0,0.0,2,61,61,61,3,3,0,0,29,4,0.0,0.0,0.0,2,56,5,0,0,51,51,51,0,6,0,3,2,,0,0,1,0,49,0,1,0,3,50.0,30.06.2027
Andreas HancheOlsen,no NOR,CB,28-030,"Sunday February 16, 2025",0,0,0.0,0.0,0.0,0.0,0,2,2,2,0,0,0,0,0,0,0.0,0.0,0.0,0,2,0,0,0,1,1,1,0,2,0,0,0,,0,0,0,0,1,0,3,0,0,,30.06.2028
Noahkai Banks,us USA,WB,18-069,"Saturday February 8, 2025",0,0,0.0,0.0,0.0,0.0,0,12,12,12,1,1,0,0,4,0,0.0,0.0,0.0,1,10,2,0,0,10,10,10,0,2,0,1,0,,0,1,0,0,6,0,0,0,3,100.0,30.06.2029
Keven Schlotterbeck,de GER,CB,27-286,"Saturday February 8, 2025",0,0,0.0,0.0,0.0,0.0,0,37,37,37,3,3,0,0,15,4,0.0,0.0,0.0,1,34,2,0,0,25,25,25,1,8,0,1,0,,0,0,1,0,11,1,0,0,5,83.3,30.06.2027
Junior Dina Ebimbe,fr FRA,WB,23-341,"Sunday October 27, 2024",0,2,0.1,0.1,0.0,0.0,2,22,22,22,0,0,0,0,8,0,0.0,0.0,0.0,0,14,8,0,1,17,17,17,0,2,0,6,2,,0,1,0,0,13,2,0,1,2,50.0,30.06.2027
Vincenzo Grifo,it ITA,LW,31-160,"Saturday September 14, 2024",0,5,0.4,0.4,0.7,0.7,12,63,63,63,12,12,2,2,24,6,0.7,0.7,0.8,9,52,11,1,7,55,55,55,0,0,0,25,5,66.7,1,3,1,1,46,6,0,7,0,,-
Fabian Rieder,ch SUI,RM,22-259,"Friday November 1, 2024",0,0,0.0,0.0,0.0,0.0,0,15,15,15,1,1,0,0,4,2,0.0,0.0,0.0,1,13,2,0,1,9,9,9,0,1,0,5,0,,0,0,0,1,12,1,2,1,0,0.0,30.06.2027
Julian Weigl,de GER,DM,29-153,"Saturday February 8, 2025",0,0,0.0,0.0,0.0,0.0,0,55,55,55,4,4,0,0,25,5,0.0,0.0,0.0,6,54,1,1,3,50,50,50,0,6,0,7,0,,0,1,0,1,48,0,0,3,0,,30.06.2028
Luca Netz,de GER,LB,21-269,"Saturday February 8, 2025",0,0,0.0,0.0,0.0,0.0,0,15,15,15,1,1,0,0,5,1,0.0,0.0,0.0,4,12,3,0,1,11,11,11,0,1,0,1,0,,0,0,0,0,9,1,0,1,2,100.0,30.06.2026
Fabian Rieder,ch SUI,"RW,RM,CM",22-225,"Saturday September 28, 2024",0,1,0.1,0.1,0.0,0.0,2,26,26,26,2,2,1,1,8,1,0.0,0.0,0.0,1,23,3,0,2,15,15,15,0,0,0,22,1,100.0,0,1,4,2,26,9,1,2,0,0.0,30.06.2027
Kilian Fischer,de GER,RB,24-021,"Saturday November 2, 2024",0,0,0.0,0.0,0.0,0.0,2,54,54,54,5,5,0,0,24,1,0.0,0.0,0.0,6,48,6,0,0,45,45,45,0,3,0,9,0,0.0,1,2,0,1,46,5,1,0,0,0.0,30.06.2027
Julian Weigl,de GER,DM,29-062,"Saturday November 9, 2024",0,1,0.0,0.0,0.0,0.0,4,36,36,36,4,4,0,0,18,3,0.0,0.0,0.1,4,33,3,0,1,35,35,35,0,2,0,3,0,,0,0,0,3,23,0,0,1,1,100.0,30.06.2028
Julian Weigl,de GER,DM,29-013,"Saturday September 21, 2024",0,2,0.1,0.1,0.1,0.1,4,66,66,66,6,6,0,0,20,3,0.1,0.1,0.0,12,66,0,0,0,63,63,63,0,1,0,6,1,,0,0,0,0,60,0,1,0,1,50.0,30.06.2028
Keven Schlotterbeck,de GER,CB,27-341,"Friday April 4, 2025",0,0,0.0,0.0,0.0,0.0,0,16,16,16,1,1,1,1,6,3,0.0,0.0,0.0,1,12,4,0,0,15,15,15,0,0,0,0,0,100.0,0,0,0,0,9,0,0,0,0,,30.06.2027
Fabian Rieder,ch SUI,DM,22-365,"Saturday February 15, 2025",0,0,0.0,0.0,0.0,0.0,0,4,4,4,1,1,0,0,3,0,0.0,0.0,0.0,0,4,0,0,0,3,3,3,0,0,0,4,1,,0,0,0,0,4,1,0,0,0,,30.06.2027
Luca Jaquez,ch SUI,CB,21-343,"Sunday May 11, 2025",0,1,0.2,0.2,0.0,0.0,1,52,52,52,2,2,0,0,25,0,0.0,0.0,0.0,2,52,0,0,0,49,49,49,0,0,0,2,1,,0,0,1,0,49,0,0,0,2,100.0,30.06.2029
Luca Netz,de GER,LW,21-262,"Saturday February 1, 2025",0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,0,,0,0,2,0,1,0,0,0,0,,30.06.2026
Andreas HancheOlsen,no NOR,CB,28-072,"Sunday March 30, 2025",0,0,0.0,0.0,0.0,0.0,0,58,58,58,3,3,0,0,20,1,0.0,0.0,0.0,0,55,3,0,0,45,45,45,0,6,0,5,3,,0,0,2,0,41,1,1,0,1,25.0,30.06.2028
Sebastiaan Bornauw,be BEL,LB,25-295,"Saturday January 11, 2025",0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2,0,0,0,,0,0,0,0,0,0,0,0,1,100.0,30.06.2029
Julian Weigl,de GER,DM,29-020,"Saturday September 28, 2024",0,0,0.0,0.0,0.0,0.0,0,87,87,87,8,8,0,0,33,8,0.0,0.0,0.0,4,86,1,0,1,73,73,73,0,2,0,10,1,,0,3,1,0,70,0,0,1,3,75.0,30.06.2028
Sebastiaan Bornauw,be BEL,CB,25-197,"Saturday October 5, 2024",0,1,0.0,0.0,0.0,0.0,1,40,40,40,1,1,0,0,14,1,0.0,0.0,0.0,0,37,3,0,0,28,28,28,0,8,0,2,2,,0,0,0,0,21,1,1,0,10,71.4,30.06.2029
Luca Jaquez,ch SUI,CB,21-307,"Saturday April 5, 2025",0,0,0.0,0.0,0.0,0.0,1,37,37,37,1,1,0,0,18,1,0.0,0.0,0.0,0,35,2,0,0,32,32,32,0,1,0,0,0,,0,0,0,0,30,0,2,0,1,50.0,30.06.2029
Vincenzo Grifo,it ITA,LM,32-019,"Saturday April 26, 2025",0,3,0.2,0.2,0.1,0.1,2,30,30,30,3,3,0,0,11,0,0.1,0.1,0.3,1,28,2,0,4,24,24,24,0,3,0,19,2,,0,4,1,0,25,3,0,4,2,100.0,-
Fabian Rieder,ch SUI,RM,23-048,"Saturday April 5, 2025",0,3,0.1,0.1,0.1,0.1,2,29,29,29,4,4,2,2,8,3,0.1,0.1,0.3,4,25,4,0,1,19,19,19,0,1,0,16,1,50.0,2,2,1,1,26,5,5,1,0,0.0,30.06.2027
Umut Tohumcu,de GER,CM,20-056,"Sunday October 6, 2024",0,0,0.0,0.0,0.0,0.0,0,4,4,4,0,0,0,0,1,0,0.0,0.0,0.0,0,4,0,0,0,3,3,3,0,2,0,0,0,,0,0,0,0,4,0,1,0,0,,30.06.2028
Julian Weigl,de GER,DM,29-047,"Friday October 25, 2024",0,2,0.0,0.0,0.0,0.0,2,48,48,48,2,2,0,0,23,3,0.0,0.0,0.4,3,45,3,1,0,40,40,40,0,2,0,7,1,,0,0,0,0,34,0,3,0,2,100.0,30.06.2028
Jordy Makengo,fr FRA,LB,23-266,"Saturday April 26, 2025",0,0,0.0,0.0,0.0,0.0,2,41,41,41,2,2,1,1,9,2,0.0,0.0,0.1,0,37,4,0,6,33,33,33,0,2,0,22,1,50.0,1,0,1,1,33,8,1,6,1,50.0,-
Fabian Rieder,ch SUI,RM,22-351,"Saturday February 1, 2025",0,1,0.1,0.1,0.1,0.1,1,5,5,5,1,1,0,0,2,1,0.1,0.1,0.2,1,4,1,0,1,5,5,5,0,0,1,3,1,,0,0,0,0,4,0,1,1,0,,30.06.2027
Vincenzo Grifo,it ITA,LW,31-279,"Saturday January 11, 2025",1,1,0.2,0.2,0.1,0.1,4,49,49,49,3,3,0,0,22,5,0.1,0.1,0.3,2,42,7,0,6,38,38,38,0,0,0,22,2,0.0,2,2,0,0,35,4,0,6,1,100.0,-
Vincenzo Grifo,it ITA,LW,31-320,"Friday February 21, 2025",2,2,0.5,0.5,0.1,0.1,2,30,30,30,3,3,0,0,8,2,0.1,0.1,0.1,2,27,3,0,4,19,19,19,0,1,0,9,1,0.0,1,1,2,1,20,1,0,4,1,100.0,-
Fabian Rieder,ch SUI,RM,22-233,"Sunday October 6, 2024",0,0,0.0,0.0,0.1,0.1,3,22,22,22,4,4,1,1,7,3,0.1,0.1,0.2,4,19,3,0,5,18,18,18,0,0,0,15,1,100.0,0,0,0,0,17,5,0,5,0,,30.06.2027
Fabian Rieder,ch SUI,RW,22-268,"Sunday November 10, 2024",0,1,0.1,0.1,0.0,0.0,0,33,33,33,0,0,1,1,6,2,0.0,0.0,0.0,1,30,2,0,2,24,24,24,1,0,0,14,2,100.0,0,1,2,0,25,3,1,2,0,,30.06.2027
Jordy Makengo,fr FRA,CB,23-161,"Saturday January 11, 2025",0,0,0.0,0.0,0.0,0.0,0,2,2,2,0,0,0,0,0,0,0.0,0.0,0.0,0,2,0,0,0,1,1,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,-
Jordy Makengo,fr FRA,LB,23-245,"Saturday April 5, 2025",0,0,0.0,0.0,0.0,0.0,1,45,45,45,4,4,1,1,16,3,0.0,0.0,0.1,4,41,4,0,5,36,36,36,0,3,0,12,0,50.0,1,1,0,1,36,4,0,5,1,100.0,-
